,0,1,2,3,4,5,6,7,8,9,10,11
639,638,UP:43348, L. M. S. U. P. S. Contonment ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Vattiyoorkavu,Aided,  5 -7,9400830430 ,  ,Not Available
640,639,UP:43349, St. Ephren`s U. P. S. Cheruvayakkal ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Aided,  5 -7,04712442867 ,  ,Location map
641,640,UP:43350, U. P. S. Valiaudeswaram ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Aided,  5 -7,9446967153 ,  ,Location map
642,641,LP:43351, Govt. L.P.S. Valiya Udayeswaram ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,8590849701 ,  ,Location map
643,642,HS:43353," MARION PLAY HOME ,MANNANTHALA  ",,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Unaided Recognised,  1 - 12,04712534100 ,  ,Not Available
644,643,HS:43354," ST.Mary's Teacher Training Institute ,Pattom ",,Thiruvananthapuram(C),"Thiruvananthapuram
",Vattiyoorkavu,Aided,  1 -10,04712447354 ,  ,Not Available
645,644,UP:43355, St. Roch's TTI Thope ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Aided,  1 - 7,04712505068 ,  ,Not Available
646,645,HS:43359, Navajeevan Bethany Vidyalaya NALANCHIRA ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Vattiyoorkavu,Unaided Recognised,  1 - 12,04712530038 ,  ,Not Available
647,646,HS:43360, The School of the Good Shepherd ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,2597002 ,  ,Not Available
648,647,HS:43371, Technical Higher Secondary School Muttada ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Vattiyoorkavu,Government,  8 - 12,9446705240 ,  ,Not Available
649,648,LP:43401, St. Thomas L.P School Pothencode ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Unaided Recognised,  1 - 4,2419373 ,  ,Not Available
650,649,LP:43402, Govt. L. P. S. Attinkuzhy ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,9746866154 ,  ,Location map
651,650,LP:43403, Govt. L. P. S. Channankara ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,9544522697 ,  ,Location map
652,651,LP:43404, Govt. L. P. S. Cheeranikkara ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722830071 ,  ,Location map
653,652,LP:43405, Govt. L. P. S. Cheramanthuruthu ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712428426 ,  ,Location map
654,653,LP:43406, Govt. L. P. S. Kadinamkulam ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,9447906679 ,  ,Location map
655,654,LP:43407, S. K. V. L. P. S. Kadinamkulam ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,9495394459 ,  ,Location map
656,655,LP:43408, Govt. . LP. S. Kanniyakulangara ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722834358 ,  ,Location map
657,656,LP:43409, Govt. L. P. S. Karichara ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04712757088 ,  ,Location map
658,657,LP:43410, Govt. L. P. S. Koppam ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,0472581333 ,  ,Location map
659,658,LP:43411, Govt. L. P. S. Korani ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712427272 ,  ,Location map
660,659,LP:43412, Govt. H. S. L. P. S. Kulathoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,123456 ,  ,Location map
661,660,LP:43413, Govt. H. W. L. P. S. Kulathoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,9446048225 ,  ,Not Available
662,661,LP:43414, Govt. R. L. P. S. Kulathoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,7994343556 ,  ,Location map
663,662,LP:43415, Govt. L. P. S. Kuttiyani ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722586683 ,  ,Location map
664,663,LP:43416, Govt. L. P. S. Manakkal ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,2598226 ,  ,Location map
665,664,LP:43417, Govt. L. P. S. Mangalapuram ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712617319 ,  ,Location map
666,665,LP:43418, Govt. L. P. S. Monvila ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4,04712599722 ,  ,Location map
667,666,LP:43419, Govt. L. P. S. Menamkulam ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712705326 ,  ,Location map
668,667,LP:43420, Govt. L. P. S. Murukkumpuzha ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712424201 ,  ,Location map
669,668,LP:43421, Govt. L. P. S. Nannattukavu ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04712719665 ,  ,Location map
670,669,LP:43422, Govt. L. P. S. Pirappencode ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722581252 ,  ,Location map
671,670,LP:43423, Govt. L. P. S. Punkummoodu ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,047122585570 ,  ,Location map
672,671,LP:43424, Govt. L. P. S. Puthenthope ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,2750139 ,  ,Location map
673,672,LP:43425, Govt. L. P. S. Thachappally ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04712427800 ,  ,Location map
674,673,LP:43426, Govt. L. P. S. Thalayil ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722831555 ,  ,Location map
675,674,LP:43427, Govt. L. P. S. Thekkada ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04722834300 ,  ,Location map
676,675,LP:43428, Govt. L. P. S. Thiruvelloor ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04712410384 ,  ,Location map
677,676,LP:43429, Govt. L. P. S. Thonnakkal ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712427538 ,  ,Location map
678,677,LP:43430, Govt. L. P. S. Thumba ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712705126 ,  ,Location map
679,678,LP:43431, Govt. L. P. S. Uthiyaramoola ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 4, ,  ,Location map
680,679,LP:43432, L. P. S. Kailathukonam ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 4,04712618526 ,  ,Location map
681,680,LP:43433, Sainik L. P. S. ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Aided,  1 - 5,9447063699 ,  ,Location map
682,681,LP:43434, St.Antony`s L. P. S. Vadakkumbhagam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Aided,  1 - 4,9447857290 ,  ,Location map
683,682,LP:43435, St.Thomas L. P. S. Veli ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Aided,  1 - 4,8547442597 ,  ,Location map
684,683,LP:43437, C. S. I. Kazhakuttom ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Unaided Recognised,  1 - 4,04712416368 ,  ,Not Available
685,684,LP:43438, A.G.J.M School Kariavattom ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Unaided Recognised,  1 - 4,04712416445 ,  ,Not Available
686,685,LP:43439, Govt. L. P. S Andoorkonam ,Pothencode,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 5,04712754086 ,  ,Location map
687,686,LP:43440, Govt. L. P. S. Chenkottukonam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 5,04712712986 ,  ,Location map
688,687,LP:43441, Govt. L. P. S. Kanjikkal ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 5,9446221530 ,  ,Location map
689,688,LP:43442, Govt. L. P. S Kariyam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 5,8547633608 ,  ,Location map
690,689,LP:43443, Govt. L. P. S Manalakom ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 5,04712427033 ,  ,Location map
691,690,LP:43444, Govt. L. P. S. Pallippuram ,Kazhakuttom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 5,04712110038 ,  ,Location map
692,691,LP:43445, Govt. L. P. S. Pattathil ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 5,04712427676 ,  ,Location map
693,692,LP:43446, Govt. L. P. S. Vellanickal ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 5,8086168634 ,  ,Location map
694,693,UP:43447, Govt. U. P. S. Chanthavila ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 7,6282697498 ,  ,Location map
695,694,UP:43448, Govt. U. P. S. Edavilakom ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Government,  1 - 7,04712420442 ,  ,Location map
696,695,UP:43449, Govt. U. P. S. Kalloor ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04712427915 ,  ,Location map
697,696,UP:43450, Govt. U. P. S. Kaniyapuram ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04712752651 ,  ,Location map
698,697,UP:43451, Govt. U. P. S. Kariavattom ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 7,04712412810 ,  ,Location map
699,698,UP:43452, Govt. U. P. S. Kattaikonam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 7,04712717562 ,  ,Location map
700,699,UP:43453, Govt. U. P. S. Koliacode ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04722582387 ,  ,Location map
701,700,UP:43454, Govt. U. P. S. Konchira ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04722582007 ,  ,Location map
702,701,UP:43455, Govt. U. P. S. Kuzhivila ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 7,9526996723 ,  ,Location map
703,702,UP:43456, Govt. U. P. S. Parakkal ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04722875163 ,  ,Location map
704,703,UP:43457, Govt. U. P. S. Pothencode ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 7,04712419402 ,  ,Location map
705,704,UP:43458, B. P. M. U. P. S. Vettuthura ,Kazhakuttom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kazhakkoottam,Aided,  5 -7,04712753850 ,  ,Location map
706,705,UP:43459, E. V. U. P. S. Thonnakkal ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Aided,  5 -7,04712715278 ,  ,Location map
707,706,UP:43460, New U. P. S. Cheeranikkara ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Aided,  5 -7,04722832269 ,  ,Location map
708,707,UP:43461, St.Andrews U. P. S. Chittattumukku ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Aided,  1 - 7,04712704826 ,  ,Location map
709,708,UP:43462, St.Thomas U. P. S. Pothencode ,Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Aided,  5 -7,04712719563 ,  ,Location map
710,709,UP:43463, St.Ignatious U. P. S. Puthenthope ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Aided,  5 -7,04712753048 ,  ,Location map
711,710,LP:43465, Govt.L. P. S. Alummoodu ,Pothencode,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Government,  1 - 4,04712757470 ,  ,Location map
712,711,UP:43466," St.Martha's Special School for Mentally Challenged, Menamkulam ",Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Unaided Recognised,  1 - 7,9656714400 ,  ,Not Available
713,712,UP:43467," Shalom Special School,KEMH Centre,Vattappara ",Nedumangad,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Unaided Recognised,  1 - 7,04722585035 ,  ,Not Available
714,713,HSS:43481, S V B H S S Santhigiri Ashram ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Unaided Recognised,  11 - 12,8113925007 ,  ,Not Available
715,714,HS:43483, Sainik School Kazhakootam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Unaided Recognised,  6-12,2167590 ,  ,Not Available
716,715,HS:43487, LEcole Chempaka Silver Rocks ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,04712592255 ,  ,Not Available
717,716,HS:43488, Santhigiri Vidya bhavan Senior Secondary School POTHENCODE ,Vamanapuram,Thiruvananthapuram(P),"Attingal *
",Nedumangad,Unaided Recognised,  1 - 12,04712410326 ,  ,Not Available
718,717,HS:43500, JYOTI NILAYAM SECONDARY SCHOOL ,Kazhakuttom,Thiruvananthapuram(P),"Attingal *
",Chirayinkeezhu,Unaided Recognised,  1 - 12,6282485470 ,  ,Not Available
719,718,HS:43501, Technical HS Ulloor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  8 - 10,04712590079 ,  ,Not Available
720,719,HS:43502, Christ Nagar Central School ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Vattiyoorkavu,Unaided Recognised,  1 -10,04712318484 ,  ,Not Available
721,720,HS:43503," Chinmaya Vidyalaya Attukal, Manacaud ",,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,04712455692 ,  ,Not Available
722,721,HS:43504," St. Antonys Public School, Valiyathura ",,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 -10,04712506327 ,  ,Not Available
723,722,HS:43505, V S S C Central School ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Unaided Recognised,  1 - 12,04712562832 ,  ,Not Available
724,723,HS:43506, Indian School Ibra ,,Thiruvananthapuram(C),"Vadakara
",Thalassery,Unaided Recognised,  1 - 12,0096894662238 ,  ,Not Available
725,724,HS:43515, K V A F S Akkulam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kazhakkoottam,Government,  1 - 12,2441266 ,  ,Not Available
726,725,HS:43520, ST.THOMAS CENTRAL SCHOOL MUKKOLAKKAL ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,04712511331 ,  ,Not Available
727,726,HS:43521," StJoseph's E M U P School , Muttada ",,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,2540555 ,  ,Not Available
728,727,HS:43523, HOLY ANGELS' SCHOOL Vanchiyoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Thiruvananthapuram,Unaided Recognised,  1 - 12,04712476799 ,  ,Not Available
729,728,HS:44001, M. V. H. S. S. Arumanoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712210624 ,  ,Location map
730,729,HS:44002, Govt. V. H. S. S. Poovar ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  5 - 12,04712210354 ,  ,Location map
731,730,HS:44003, Vimala Hridaya H. S. Viraly ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 10,04712213884 ,  ,Location map
732,731,HS:44004, H. S. Balaramapuram ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 10,04712402706 ,  ,Location map
733,732,HS:44005, N.K.M Govt. H.S.S. Dhanuvachapuram ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  5 - 12,04712232542 ,  ,Location map
734,733,HS:44006, Govt. H. S for Girls Dhanuvachapuram ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  5 - 10,04712232492 ,  ,Location map
735,734,HS:44007, N. S. S. H. S. S. Dhanuvachapuram ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  8 - 12,04712230939 ,  ,Location map
736,735,HS:44008, P. K. S. H. S. S. Kanjiramkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712260607 ,  ,Location map
737,736,HS:44009, Panchayath H. S. Kanjiramkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 -10,04712265131 ,  ,Location map
738,737,HS:44010, Govt. H. S. Paraniyam ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 12,04712261628 ,  ,Location map
739,738,HS:44011, Leo XIII H. S. S. Pulluvila ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 12,2260229 ,  ,Location map
740,739,HS:44012, Govt. High School  Kanjiramkulam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  5 - 10,2261351 ,  ,Location map
741,740,HS:44013, St.Chrysostom G.H.S Nellimoodu ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 - 10,2261060 ,  ,Location map
742,741,HS:44014, St. Helen`s Girls H. S. Lourdepuram ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  1 - 12,04712261231 ,  ,Location map
743,742,HS:44015, P. P. M. H. S. Karakonam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 10,04712250316 ,  ,Location map
744,743,HS:44016, V P M   H S S Vellarada ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 12,04712242149 ,  ,Location map
745,744,HS:44017, St. Thomas H. S. S. Amboori ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 12,04712245343 ,  ,Location map
746,745,HS:44018, P. R. W. H. S. S. Kattakada ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 12,04712293096 ,  ,Location map
747,746,HS:44019, Govt. H. S. S. Kulathummel ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  5 - 12,04712290102 ,  ,Location map
748,747,HS:44020, Govt. V & H.S.S. Poovachal ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  8 - 12,04722895960 ,  ,Location map
749,748,HS:44021, Govt. V And H S S Kulathoor ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  5 - 12,04712210088 ,  ,Location map
750,749,HS:44022, Govt. V. H. S. S Malayinkil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  5 - 12,2283120 ,  ,Location map
751,750,HS:44023, Govt. H. S. S. Vilavoorkal ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 - 12,04712282865 ,  ,Location map
752,751,HS:44024, Govt. H. S. S. for Girls Malayinkil ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  5 - 12,04712283020 ,  ,Location map
753,752,HS:44025, St. Xavier`s H. S. S Peyad ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 12,04712289098 ,  ,Location map
754,753,HS:44026, N. S. S. H. S. Chowalloor ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 10,04712378865 ,  ,Location map
755,754,HS:44027, D. V. M. N. N. M. H. S. S. Maranalloor ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 12,04712298709 ,  ,Location map
756,755,HS:44028, Govt. H. S. Kandala ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Government,  1 -10,04712298675 ,  ,Location map
757,756,HS:44029, Govt. H. S. S. Marayamuttom ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  5 - 12,04712275257 ,  ,Location map
758,757,HS:44030, M. G. M. H. S. Poozhanadu ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  8 - 10,04712255232 ,  ,Location map
759,758,HS:44031, J. P. H. S. S. Ottasekharamangalam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 12,04712255241 ,  ,Location map
760,759,HS:44032, New H. S. S. Nellimood ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 - 12,04712263838 ,  ,Location map
761,760,HS:44033, Govt. V. H. S. S. Kottukal ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  5 - 12,04712269056 ,  ,Location map
762,761,HS:44034, V.V.H.S S Nemom  ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 12,2392143 ,  ,Location map
763,762,HS:44035, Govt. H. S. S. Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  5 - 12,04712222434 ,  ,Location map
764,763,HS:44036, Govt. M. T. H. S. Ooruttukala ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  5 - 10,04712222560 ,  ,Location map
765,764,HS:44037, Govt. H S S for Girls Neyyattinkara ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Government,  6-12,2222209 ,  ,Location map
766,765,HS:44038, P. G. M. V. H. S. S. Pullamala ,,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Aided,  8 - 12,04712220913 ,  ,Location map
767,766,HS:44039," St.Thereses Convent Girls H.S.S, Neyyattinkara ",,Neyyattinkara(M),"Thiruvananthapuram
",Neyyattinkara,Unaided Recognised,  1 - 12,2225182 ,  ,Not Available
768,767,HS:44040, Evans H. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  8 - 10,04712200689 ,  ,Location map
769,768,HS:44041, Govt. V. H. S. S. And H. S. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  5 - 12,04712202331 ,  ,Location map
770,769,HS:44042, Samuel L. M. S. H. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  5 - 10,2203109 ,  ,Location map
771,770,HS:44043, L. M. S Tamil H. S. Parassala ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 -10,2205491 ,  ,Location map
772,771,HS:44044, Govt. K .V. H. S. Ayira ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Government,  1 - 12,04712200915 ,  ,Location map
773,772,HS:44045, P.T.M.V.H.S.S Maruthoorkonam ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712266823 ,  ,Location map
774,773,HS:44046, V P S H S S for Boys Venganoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712480231 ,  ,Location map
775,774,HS:44047, St. Mary`s H. S. S. Vizhinjam ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712481714 ,  ,Location map
776,775,HS:44048, Rosa Mystica Residential Higher Secondary School ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Unaided Recognised,  1 - 12,04712268732 ,  ,Not Available
777,776,HS:44049, H.S.S for Girls Venganoor ,,Thiruvananthapuram(C),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,04712480956 ,  ,Location map
778,777,HS:44050, Govt. Model H. S. S. Venganoor ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 12,04712480125 ,  ,Location map
779,778,HS:44051, St. John`s H. S. S. Undancode ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  1 - 12,04712250245 ,  ,Location map
780,779,HS:44052, Vrindavan H. S. Vlathankara ,Parassala,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  5 - 10,04712236795 ,  ,Location map
781,780,HS:44053, Govt. H. S. S Neyyar Dam ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 12,0471272375 ,  ,Location map
782,781,HS:44054, High School Vavode ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Aided,  8 - 10,2272226 ,  ,Location map
783,782,HS:44055, Govt. V. H. S. S. Veeranakavu ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  1 - 12,2290429 ,  ,Location map
784,783,HS:44056, Victory Girls H. S. Nemom ,Nemom,Thiruvananthapuram(P),"Attingal *
",Kattakkada,Aided,  5 - 10,04712391395 ,  ,Location map
785,784,HS:44057, M. C. H. S. S. Kottukalkonam ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Aided,  5 - 12,2403698 ,  ,Location map
786,785,HS:44058, K. P. M. H. S. Krishnapuram ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Thiruvananthapuram,Aided,  5 - 10,04712407948 ,  ,Location map
787,786,HS:44059, Govt. H. S. S. Balaramapuram ,Nemom,Thiruvananthapuram(P),"Thiruvananthapuram
",Kovalam,Government,  1 - 12,04712400381 ,  ,Location map
788,787,HS:44060, Govt.V and H S S Paruthippally ,Vellanad,Thiruvananthapuram(P),"Attingal *
",Aruvikkara,Government,  5 - 12,04722852265 ,  ,Location map
789,788,HS:44061, St. Mary's H. S. S. Kamukincode ,Athiyannoor,Thiruvananthapuram(P),"Thiruvananthapuram
",Neyyattinkara,Aided,  1 -10,2222771 ,  ,Location map
790,789,HS:44062, Govt. H. S. S. Mylachal ,Perumkadavila,Thiruvananthapuram(P),"Thiruvananthapuram
",Parassala,Government,  1 - 12,04712255464 ,  ,Location map
